2024-07-10 18:53:15,736 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,736 INFO Probing node bootstrap-0 broker version
2024-07-10 18:53:15,736 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,736 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,736 INFO Probing node bootstrap-0 broker version
2024-07-10 18:53:15,736 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,849 INFO Broker version identified as 2.5.0
2024-07-10 18:53:15,849 INFO Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
2024-07-10 18:53:15,849 INFO Updating subscribed topics to: ('processed-user-login',)
2024-07-10 18:53:15,849 INFO Listening to 'processed-user-login' topic...
2024-07-10 18:53:15,858 INFO Group coordinator for viewer-group is BrokerMetadata(nodeId='coordinator-0', host='localhost', port=29092, rack=None)
2024-07-10 18:53:15,858 INFO Discovered coordinator coordinator-0 for group viewer-group
2024-07-10 18:53:15,858 INFO Starting new heartbeat thread
2024-07-10 18:53:15,858 INFO Revoking previously assigned partitions set() for group viewer-group
2024-07-10 18:53:15,862 INFO <BrokerConnection node_id=coordinator-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,864 INFO Broker version identified as 2.5.0
2024-07-10 18:53:15,864 INFO <BrokerConnection node_id=coordinator-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,864 INFO Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
2024-07-10 18:53:15,864 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connected> [IPv6 ('::1', 29092, 0, 0)]>: Closing connection. 
2024-07-10 18:53:15,864 INFO Updating subscribed topics to: ('user-login',)
2024-07-10 18:53:15,868 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,868 INFO Probing node bootstrap-0 broker version
2024-07-10 18:53:15,868 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,966 INFO (Re-)joining group viewer-group
2024-07-10 18:53:15,966 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,969 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,973 INFO Broker version identified as 2.5.0
2024-07-10 18:53:15,973 INFO Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
2024-07-10 18:53:15,973 INFO Listening to 'user-login' topic...
2024-07-10 18:53:15,973 INFO Group coordinator for consumer-group-1 is BrokerMetadata(nodeId='coordinator-0', host='localhost', port=29092, rack=None)
2024-07-10 18:53:15,973 INFO Discovered coordinator coordinator-0 for group consumer-group-1
2024-07-10 18:53:15,973 INFO Starting new heartbeat thread
2024-07-10 18:53:15,973 INFO Revoking previously assigned partitions set() for group consumer-group-1
2024-07-10 18:53:15,973 INFO <BrokerConnection node_id=coordinator-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,973 INFO <BrokerConnection node_id=coordinator-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,973 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connected> [IPv6 ('::1', 29092, 0, 0)]>: Closing connection. 
2024-07-10 18:53:16,085 INFO (Re-)joining group consumer-group-1
2024-07-10 18:53:18,962 INFO Elected group leader -- performing partition assignments using range
2024-07-10 18:53:18,977 INFO <BrokerConnection node_id=0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:18,978 INFO <BrokerConnection node_id=0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:18,978 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connected> [IPv6 ('::1', 29092, 0, 0)]>: Closing connection. 
2024-07-10 18:53:18,989 INFO Successfully joined group viewer-group with generation 3
2024-07-10 18:53:18,989 INFO Updated partition assignment: [TopicPartition(topic='processed-user-login', partition=0)]
2024-07-10 18:53:18,989 INFO Setting newly assigned partitions {TopicPartition(topic='processed-user-login', partition=0)} for group viewer-group
2024-07-10 18:53:18,994 INFO Processed Data: {'user_id': '63f52fce-7cff-44b4-ad61-bb950b8d1be8', 'app_version': '2.3.0', 'ip': '89.38.219.122', 'locale': 'PA', 'device_id': '4b76f416-2d16-4c0f-a9ba-f233b7dd5605', 'timestamp': 1720655083, 'device_type': 'android', 'processed_timestamp': 1720655083.7740278, 'processed_time_human_readable': '2024-07-10 18:44:43', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,488 INFO Produced: {'user_id': '7522d8db-60c3-4e2a-b221-bb5cbfaa6c59', 'app_version': '2.3.0', 'ip': '12.147.168.241', 'locale': 'CT', 'device_id': 'ffffb8fd-f35b-48f3-8352-5b2eb02d499b', 'timestamp': 1720655423, 'device_type': 'android', 'processed_timestamp': 1720655599.4881861, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,488 INFO Consumed: {'user_id': '08f79169-8463-466b-a677-c0be337e3496', 'app_version': '2.3.0', 'ip': '192.150.164.140', 'locale': 'VT', 'device_id': 'f241e694-7ce2-4d27-a824-a4f70b32d590', 'timestamp': 1720655423, 'device_type': 'android'}
2024-07-10 18:53:19,488 INFO Produced: {'user_id': '08f79169-8463-466b-a677-c0be337e3496', 'app_version': '2.3.0', 'ip': '192.150.164.140', 'locale': 'VT', 'device_id': 'f241e694-7ce2-4d27-a824-a4f70b32d590', 'timestamp': 1720655423, 'device_type': 'android', 'processed_timestamp': 1720655599.4881861, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,488 INFO Consumed: {'user_id': 'be5393ad-f0bf-4c55-b6db-d47ed4976d94', 'app_version': '2.3.0', 'ip': '132.246.33.239', 'locale': 'WY', 'device_id': 'dae1bf8e-9714-4fd0-a32c-953eedba1def', 'timestamp': 1720655424, 'device_type': 'iOS'}
2024-07-10 18:53:19,488 INFO Processed Data: {'user_id': '2e02f271-d0c7-4531-8a81-e7fe956b5dc2', 'app_version': '2.3.0', 'ip': '240.217.91.26', 'locale': 'ME', 'device_id': '3b931025-7e32-48a4-aa58-b6a9a909f611', 'timestamp': 1720655421, 'device_type': 'android', 'processed_timestamp': 1720655599.4881861, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,488 INFO Skipped processing due to filter conditions or error
2024-07-10 18:53:19,488 INFO Processed Data: {'user_id': '15e4d8c0-3d01-40bb-8e87-a44a11d0feef', 'app_version': '2.3.0', 'ip': '133.43.88.13', 'locale': 'SC', 'device_id': '15e423c3-b4ea-4915-8b0f-208601f5473e', 'timestamp': 1720655422, 'device_type': 'android', 'processed_timestamp': 1720655599.4881861, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,488 INFO Consumed: {'user_id': '194c89fe-b933-4df6-860c-809c8ea58af3', 'app_version': '2.3.0', 'ip': '39.223.52.233', 'locale': 'FL', 'device_id': '3b424a78-b830-4ba3-9812-01b886c81ea7', 'timestamp': 1720655424, 'device_type': 'android'}
2024-07-10 18:53:19,488 INFO Processed Data: {'user_id': '7059db8c-9c36-4983-b801-b412d178f5b7', 'app_version': '2.3.0', 'ip': '209.160.121.205', 'locale': 'IN', 'device_id': '011370ee-0472-4d76-9982-9addc609809c', 'timestamp': 1720655422, 'device_type': 'android', 'processed_timestamp': 1720655599.4881861, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,499 INFO Produced: {'user_id': '194c89fe-b933-4df6-860c-809c8ea58af3', 'app_version': '2.3.0', 'ip': '39.223.52.233', 'locale': 'FL', 'device_id': '3b424a78-b830-4ba3-9812-01b886c81ea7', 'timestamp': 1720655424, 'device_type': 'android', 'processed_timestamp': 1720655599.4881861, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,499 INFO Consumed: {'user_id': 'a16a3dc2-e793-4d4f-8fe3-74da219809ad', 'app_version': '2.3.0', 'ip': '230.165.145.47', 'locale': 'RI', 'device_id': '9e8d89f5-4202-4c7f-a799-20a97b9d9285', 'timestamp': 1720655425, 'device_type': 'android'}
2024-07-10 18:53:19,500 INFO Produced: {'user_id': 'a16a3dc2-e793-4d4f-8fe3-74da219809ad', 'app_version': '2.3.0', 'ip': '230.165.145.47', 'locale': 'RI', 'device_id': '9e8d89f5-4202-4c7f-a799-20a97b9d9285', 'timestamp': 1720655425, 'device_type': 'android', 'processed_timestamp': 1720655599.5001976, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,500 INFO Processed Data: {'user_id': '7522d8db-60c3-4e2a-b221-bb5cbfaa6c59', 'app_version': '2.3.0', 'ip': '12.147.168.241', 'locale': 'CT', 'device_id': 'ffffb8fd-f35b-48f3-8352-5b2eb02d499b', 'timestamp': 1720655423, 'device_type': 'android', 'processed_timestamp': 1720655599.4881861, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': 'cf7e77ba-cb72-4163-80c2-42f3325be807', 'app_version': '2.3.0', 'ip': '90.94.245.244', 'locale': 'MA', 'device_id': 'ec610f6f-8bd4-44eb-a609-2a6292d95a22', 'timestamp': 1720655425, 'device_type': 'android'}
2024-07-10 18:53:19,500 INFO Processed Data: {'user_id': '08f79169-8463-466b-a677-c0be337e3496', 'app_version': '2.3.0', 'ip': '192.150.164.140', 'locale': 'VT', 'device_id': 'f241e694-7ce2-4d27-a824-a4f70b32d590', 'timestamp': 1720655423, 'device_type': 'android', 'processed_timestamp': 1720655599.4881861, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,500 INFO Produced: {'user_id': 'cf7e77ba-cb72-4163-80c2-42f3325be807', 'app_version': '2.3.0', 'ip': '90.94.245.244', 'locale': 'MA', 'device_id': 'ec610f6f-8bd4-44eb-a609-2a6292d95a22', 'timestamp': 1720655425, 'device_type': 'android', 'processed_timestamp': 1720655599.5001976, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': '9f440497-a143-48a8-8941-99fdd8df2878', 'app_version': '2.3.0', 'ip': '2.10.11.80', 'locale': 'MO', 'device_id': '60300839-cc6b-4663-b844-9f4b2cb3fc60', 'timestamp': 1720655426, 'device_type': 'android'}
2024-07-10 18:53:19,500 INFO Processed Data: {'user_id': '194c89fe-b933-4df6-860c-809c8ea58af3', 'app_version': '2.3.0', 'ip': '39.223.52.233', 'locale': 'FL', 'device_id': '3b424a78-b830-4ba3-9812-01b886c81ea7', 'timestamp': 1720655424, 'device_type': 'android', 'processed_timestamp': 1720655599.4881861, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,500 INFO Produced: {'user_id': '9f440497-a143-48a8-8941-99fdd8df2878', 'app_version': '2.3.0', 'ip': '2.10.11.80', 'locale': 'MO', 'device_id': '60300839-cc6b-4663-b844-9f4b2cb3fc60', 'timestamp': 1720655426, 'device_type': 'android', 'processed_timestamp': 1720655599.5001976, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': True}
2024-07-10 18:53:19,500 INFO Processed Data: {'user_id': 'a16a3dc2-e793-4d4f-8fe3-74da219809ad', 'app_version': '2.3.0', 'ip': '230.165.145.47', 'locale': 'RI', 'device_id': '9e8d89f5-4202-4c7f-a799-20a97b9d9285', 'timestamp': 1720655425, 'device_type': 'android', 'processed_timestamp': 1720655599.5001976, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': 'f3a1b043-2417-45a4-ad18-8e4ebf09c345', 'app_version': '2.3.0', 'ip': '248.126.138.62', 'locale': 'TN', 'device_id': '65ed466f-df0d-49f0-9c2d-b5c88bba4243', 'timestamp': 1720655426, 'device_type': 'iOS'}
2024-07-10 18:53:19,500 INFO Skipped processing due to filter conditions or error
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': '223e4bb7-530d-4470-b6d3-a968eb285038', 'app_version': '2.3.0', 'ip': '93.183.62.149', 'locale': 'IA', 'device_id': 'cd5eee4d-5a3f-4e5f-ad03-045ba759e9f8', 'timestamp': 1720655427, 'device_type': 'iOS'}
2024-07-10 18:53:19,500 INFO Skipped processing due to filter conditions or error
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': '20b8f367-b509-4051-a70e-9243a30fe31c', 'app_version': '2.3.0', 'ip': '202.84.156.147', 'locale': 'MO', 'device_id': '7f2f7e68-17d4-49d9-9d04-76cef7552620', 'timestamp': 1720655427, 'device_type': 'iOS'}
2024-07-10 18:53:19,500 INFO Skipped processing due to filter conditions or error
2024-07-10 18:53:19,500 INFO Processed Data: {'user_id': 'cf7e77ba-cb72-4163-80c2-42f3325be807', 'app_version': '2.3.0', 'ip': '90.94.245.244', 'locale': 'MA', 'device_id': 'ec610f6f-8bd4-44eb-a609-2a6292d95a22', 'timestamp': 1720655425, 'device_type': 'android', 'processed_timestamp': 1720655599.5001976, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': '534d757b-68c6-403d-9392-03d7621f3d84', 'app_version': '2.3.0', 'ip': '31.140.23.197', 'locale': 'TN', 'device_id': '858feef1-b434-400a-b357-9bbbe09d4604', 'timestamp': 1720655428, 'device_type': 'iOS'}
2024-07-10 18:53:19,500 INFO Processed Data: {'user_id': '9f440497-a143-48a8-8941-99fdd8df2878', 'app_version': '2.3.0', 'ip': '2.10.11.80', 'locale': 'MO', 'device_id': '60300839-cc6b-4663-b844-9f4b2cb3fc60', 'timestamp': 1720655426, 'device_type': 'android', 'processed_timestamp': 1720655599.5001976, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': True}
2024-07-10 18:53:19,500 INFO Skipped processing due to filter conditions or error
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': '5ec9b510-9b5d-48a1-a99d-dcd10b91b239', 'app_version': '2.3.0', 'ip': '209.247.36.114', 'locale': 'IL', 'device_id': '0cdfc69b-ad62-40d3-bfec-5e3ac821116d', 'timestamp': 1720655428, 'device_type': 'iOS'}
2024-07-10 18:53:19,500 INFO Skipped processing due to filter conditions or error
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': '83023ef2-7bfc-4681-b2d5-061e418d52d7', 'app_version': '2.3.0', 'ip': '200.18.24.93', 'locale': 'MS', 'device_id': 'bd0d1fe1-5078-4169-8275-8dd1a6ecc44d', 'timestamp': 1720655429, 'device_type': 'android'}
2024-07-10 18:53:19,500 INFO Produced: {'user_id': '83023ef2-7bfc-4681-b2d5-061e418d52d7', 'app_version': '2.3.0', 'ip': '200.18.24.93', 'locale': 'MS', 'device_id': 'bd0d1fe1-5078-4169-8275-8dd1a6ecc44d', 'timestamp': 1720655429, 'device_type': 'android', 'processed_timestamp': 1720655599.5001976, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': '6c27c78e-f27d-414a-aed3-b5516f3b4b16', 'app_version': '2.3.0', 'ip': '233.70.89.170', 'locale': 'DE', 'device_id': 'de5c9136-f055-4031-91d2-bb584a997311', 'timestamp': 1720655429, 'device_type': 'iOS'}
2024-07-10 18:53:19,500 INFO Skipped processing due to filter conditions or error
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': 'dfe1a65c-5219-4904-8dcb-1896df295556', 'app_version': '2.3.0', 'ip': '146.130.171.219', 'locale': 'MN', 'device_id': '1c7bf51f-1cb7-4abe-ba35-3bd9cebbecaa', 'timestamp': 1720655430, 'device_type': 'android'}
2024-07-10 18:53:19,500 INFO Produced: {'user_id': 'dfe1a65c-5219-4904-8dcb-1896df295556', 'app_version': '2.3.0', 'ip': '146.130.171.219', 'locale': 'MN', 'device_id': '1c7bf51f-1cb7-4abe-ba35-3bd9cebbecaa', 'timestamp': 1720655430, 'device_type': 'android', 'processed_timestamp': 1720655599.5001976, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': '3572cde5-bcd3-46a0-afc2-1dceb609a7c9', 'app_version': '2.3.0', 'ip': '157.245.19.229', 'locale': 'WA', 'device_id': '4e5d0bb8-bdf5-4abb-a7f9-22af12bb2f70', 'timestamp': 1720655430, 'device_type': 'android'}
2024-07-10 18:53:19,500 INFO Processed Data: {'user_id': '83023ef2-7bfc-4681-b2d5-061e418d52d7', 'app_version': '2.3.0', 'ip': '200.18.24.93', 'locale': 'MS', 'device_id': 'bd0d1fe1-5078-4169-8275-8dd1a6ecc44d', 'timestamp': 1720655429, 'device_type': 'android', 'processed_timestamp': 1720655599.5001976, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,500 INFO Produced: {'user_id': '3572cde5-bcd3-46a0-afc2-1dceb609a7c9', 'app_version': '2.3.0', 'ip': '157.245.19.229', 'locale': 'WA', 'device_id': '4e5d0bb8-bdf5-4abb-a7f9-22af12bb2f70', 'timestamp': 1720655430, 'device_type': 'android', 'processed_timestamp': 1720655599.5001976, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': '63bf2aba-b610-47ca-8bd5-589dcd4c636f', 'app_version': '2.3.0', 'ip': '107.150.108.161', 'locale': 'OR', 'device_id': 'cefce0d0-6199-457c-885c-8066053aade2', 'timestamp': 1720655431, 'device_type': 'iOS'}
2024-07-10 18:53:19,500 INFO Skipped processing due to filter conditions or error
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': 'd62ac379-e336-4095-9575-12e6d4f33432', 'app_version': '2.3.0', 'ip': '98.108.97.193', 'locale': 'AR', 'device_id': '6c8ee470-2e23-4e20-bf5c-91f129e62e80', 'timestamp': 1720655431, 'device_type': 'android'}
2024-07-10 18:53:19,500 INFO Produced: {'user_id': 'd62ac379-e336-4095-9575-12e6d4f33432', 'app_version': '2.3.0', 'ip': '98.108.97.193', 'locale': 'AR', 'device_id': '6c8ee470-2e23-4e20-bf5c-91f129e62e80', 'timestamp': 1720655431, 'device_type': 'android', 'processed_timestamp': 1720655599.5001976, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': '8e2f7e24-b5c2-429d-ad69-b6ece2f4b628', 'app_version': '2.3.0', 'ip': '219.111.89.3', 'locale': 'NJ', 'device_id': '84809611-b8f5-405c-bab0-da56652803d9', 'timestamp': 1720655432, 'device_type': 'iOS'}
2024-07-10 18:53:19,500 INFO Processed Data: {'user_id': 'dfe1a65c-5219-4904-8dcb-1896df295556', 'app_version': '2.3.0', 'ip': '146.130.171.219', 'locale': 'MN', 'device_id': '1c7bf51f-1cb7-4abe-ba35-3bd9cebbecaa', 'timestamp': 1720655430, 'device_type': 'android', 'processed_timestamp': 1720655599.5001976, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,500 INFO Skipped processing due to filter conditions or error
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': '06edfbda-dd8c-4b30-9d62-d402bd28a065', 'app_version': '2.3.0', 'ip': '239.16.234.78', 'locale': 'RI', 'device_id': '120bb70b-2e9d-4a94-8912-653315cf006b', 'timestamp': 1720655432, 'device_type': 'iOS'}
2024-07-10 18:53:19,500 INFO Skipped processing due to filter conditions or error
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': '2ba10c93-8357-4045-b96c-9af17de81fc8', 'app_version': '2.3.0', 'ip': '202.205.43.124', 'locale': 'NJ', 'device_id': '280c79f2-a341-4a3f-acd0-7c7008a5fe46', 'timestamp': 1720655433, 'device_type': 'android'}
2024-07-10 18:53:19,500 INFO Produced: {'user_id': '2ba10c93-8357-4045-b96c-9af17de81fc8', 'app_version': '2.3.0', 'ip': '202.205.43.124', 'locale': 'NJ', 'device_id': '280c79f2-a341-4a3f-acd0-7c7008a5fe46', 'timestamp': 1720655433, 'device_type': 'android', 'processed_timestamp': 1720655599.5001976, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,500 INFO Processed Data: {'user_id': '3572cde5-bcd3-46a0-afc2-1dceb609a7c9', 'app_version': '2.3.0', 'ip': '157.245.19.229', 'locale': 'WA', 'device_id': '4e5d0bb8-bdf5-4abb-a7f9-22af12bb2f70', 'timestamp': 1720655430, 'device_type': 'android', 'processed_timestamp': 1720655599.5001976, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': '3f505ad3-c94a-4994-814b-b57230499e8e', 'app_version': '2.3.0', 'ip': '71.193.144.84', 'locale': 'AL', 'device_id': '48e89a8d-f2b6-47b3-929d-fba055328388', 'timestamp': 1720655433, 'device_type': 'iOS'}
2024-07-10 18:53:19,500 INFO Processed Data: {'user_id': 'd62ac379-e336-4095-9575-12e6d4f33432', 'app_version': '2.3.0', 'ip': '98.108.97.193', 'locale': 'AR', 'device_id': '6c8ee470-2e23-4e20-bf5c-91f129e62e80', 'timestamp': 1720655431, 'device_type': 'android', 'processed_timestamp': 1720655599.5001976, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,500 INFO Skipped processing due to filter conditions or error
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': '6885ab91-5f1c-4e76-92f5-c8ae8da57efb', 'app_version': '2.3.0', 'ip': '216.163.251.133', 'locale': 'HI', 'device_id': '99795cd5-dcff-4b6d-b865-2b04317d5748', 'timestamp': 1720655434, 'device_type': 'iOS'}
2024-07-10 18:53:19,500 INFO Skipped processing due to filter conditions or error
2024-07-10 18:53:19,500 INFO Consumed: {'user_id': 'e62a5c18-1686-4e0f-b7c3-2ac351df118f', 'app_version': '2.3.0', 'ip': '115.84.160.128', 'locale': 'PA', 'device_id': '65f6f711-81ec-4666-bbd1-a5a1d5212c2a', 'timestamp': 1720655434, 'device_type': 'android'}
2024-07-10 18:53:19,515 INFO Produced: {'user_id': 'e62a5c18-1686-4e0f-b7c3-2ac351df118f', 'app_version': '2.3.0', 'ip': '115.84.160.128', 'locale': 'PA', 'device_id': '65f6f711-81ec-4666-bbd1-a5a1d5212c2a', 'timestamp': 1720655434, 'device_type': 'android', 'processed_timestamp': 1720655599.5158296, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,515 INFO Consumed: {'user_id': '3e31091b-ed33-4e8a-9ea6-a052be9f8bc8', 'app_version': '2.3.0', 'ip': '123.238.153.28', 'locale': 'MS', 'device_id': '5cd4a0b4-0958-497c-bedc-88ff9b7a4024', 'timestamp': 1720655435, 'device_type': 'iOS'}
2024-07-10 18:53:19,516 INFO Processed Data: {'user_id': '2ba10c93-8357-4045-b96c-9af17de81fc8', 'app_version': '2.3.0', 'ip': '202.205.43.124', 'locale': 'NJ', 'device_id': '280c79f2-a341-4a3f-acd0-7c7008a5fe46', 'timestamp': 1720655433, 'device_type': 'android', 'processed_timestamp': 1720655599.5001976, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,516 INFO Skipped processing due to filter conditions or error
2024-07-10 18:53:19,516 INFO Consumed: {'user_id': '7b66db3c-fdb5-4a0b-be1a-1135bd7c7508', 'app_version': '2.3.0', 'ip': '61.30.229.23', 'locale': 'MS', 'device_id': '0da311c5-a810-487f-bc6e-535e627fa09b', 'timestamp': 1720655435, 'device_type': 'android'}
2024-07-10 18:53:19,516 INFO Produced: {'user_id': '7b66db3c-fdb5-4a0b-be1a-1135bd7c7508', 'app_version': '2.3.0', 'ip': '61.30.229.23', 'locale': 'MS', 'device_id': '0da311c5-a810-487f-bc6e-535e627fa09b', 'timestamp': 1720655435, 'device_type': 'android', 'processed_timestamp': 1720655599.516835, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,516 INFO Consumed: {'user_id': '8ffc3a5c-163e-498a-bbe1-811e36623106', 'app_version': '2.3.0', 'ip': '203.228.249.135', 'locale': 'SD', 'device_id': '037db548-0fc0-48a0-bba3-9cf0936a62f2', 'timestamp': 1720655436, 'device_type': 'android'}
2024-07-10 18:53:19,516 INFO Processed Data: {'user_id': 'e62a5c18-1686-4e0f-b7c3-2ac351df118f', 'app_version': '2.3.0', 'ip': '115.84.160.128', 'locale': 'PA', 'device_id': '65f6f711-81ec-4666-bbd1-a5a1d5212c2a', 'timestamp': 1720655434, 'device_type': 'android', 'processed_timestamp': 1720655599.5158296, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,516 INFO Produced: {'user_id': '8ffc3a5c-163e-498a-bbe1-811e36623106', 'app_version': '2.3.0', 'ip': '203.228.249.135', 'locale': 'SD', 'device_id': '037db548-0fc0-48a0-bba3-9cf0936a62f2', 'timestamp': 1720655436, 'device_type': 'android', 'processed_timestamp': 1720655599.516835, 'processed_time_human_readable': '2024-07-10 18:53:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:53:19,516 INFO Consumed: {'user_id': 'a3239640-ded1-49d2-9a16-e1a59d8f03ff', 'app_version': '2.3.0', 'ip': '5.77.151.152', 'locale': 'MO', 'device_id': '1163262a-3019-46c3-8f53-1ceb547c1cac', 'timestamp': 1720655436, 'device_type': 'iOS'}
2024-07-10 18:53:19,516 INFO Skipped processing due to filter conditions or error
